res15_svr,res30_svr,res45_svr,res15_mlp,res30_mlp,res45_mlp
20990.73564473276,20990.73564473276,20990.73564473276,33344.044539055336,33344.044539055336,33344.044539055336
21071.727142216623,21071.727142216623,21071.727142216623,33684.270108888,33684.270108888,33684.270108888
21151.365847706853,21151.365847706853,21151.365847706853,34028.300744009306,34028.300744009306,34028.300744009306
21229.429945491112,21229.429945491112,21229.429945491112,34375.604376972515,34375.604376972515,34375.604376972515
21305.71759857187,21305.71759857187,21305.71759857187,34725.62089118324,34725.62089118324,34725.62089118324
21380.047439390473,21380.047439390473,21380.047439390473,35077.764387949035,35077.764387949035,35077.764387949035
21452.258837229543,21452.258837229543,21452.258837229543,35431.42571940791,35431.42571940791,35431.42571940791
21522.21195210408,21522.21195210408,21522.21195210408,35785.97525973015,35785.97525973015,35785.97525973015
21589.78758716834,21589.78758716834,21589.78758716834,36140.76588210179,36140.76588210179,36140.76588210179
21654.886853570846,21654.886853570846,21654.886853570846,36495.13610471912,36495.13610471912,36495.13610471912
21717.430663271472,21717.430663271472,21717.430663271472,36848.4133654939,36848.4133654939,36848.4133654939
21777.3590665854,21777.3590665854,21777.3590665854,37199.91738251008,37199.91738251008,37199.91738251008
21834.630452140023,21834.630452140023,21834.630452140023,37548.96355558357,37548.96355558357,37548.96355558357
21889.220627527797,21889.220627527797,21889.220627527797,37894.86636361891,37894.86636361891,37894.86636361891
21941.12179922299,21941.12179922299,21941.12179922299,38236.942712863354,38236.942712863354,38236.942712863354
21990.341470319432,21990.341470319432,21990.341470319432,38574.51519262495,38574.51519262495,38574.51519262495
22036.901274360753,22036.901274360753,22036.901274360753,38906.91519750638,38906.91519750638,38906.91519750638
22080.83576299825,22080.83576299825,22080.83576299825,39233.48587863749,39233.48587863749,39233.48587863749
22122.191164451986,22122.191164451986,22122.191164451986,39553.58489066317,39553.58489066317,39553.58489066317
22161.024128796762,22161.024128796762,22161.024128796762,39866.58690623159,39866.58690623159,39866.58690623159
22197.40047497687,22197.40047497687,22197.40047497687,40171.88587527974,40171.88587527974,40171.88587527974
22231.393953203264,22231.393953203264,22231.393953203264,40468.89701237072,40468.89701237072,40468.89701237072
22263.085035034735,22263.085035034735,22263.085035034735,40757.058501530235,40757.058501530235,40757.058501530235
22292.559742021174,22292.559742021174,22292.559742021174,41035.83291428845,41035.83291428845,41035.83291428845
22319.908522321773,22319.908522321773,22319.908522321773,41304.70834280025,41304.70834280025,41304.70834280025
22345.22518323054,22345.22518323054,22345.22518323054,41563.199255836975,41563.199255836975,41563.199255836975
22368.605886072033,22368.605886072033,22368.605886072033,41810.84709098286,41810.84709098286,41810.84709098286
22390.148208494255,22390.148208494255,22390.148208494255,42047.22060141481,42047.22060141481,42047.22060141481
22409.950277803367,22409.950277803367,22409.950277803367,42271.915980098216,42271.915980098216,42271.915980098216
22428.109977674416,22428.109977674416,22428.109977674416,42484.5567880216,42484.5567880216,42484.5567880216
22444.724229347306,22444.724229347306,22444.724229347306,42684.793716168824,42684.793716168824,42684.793716168824
22459.88834729056,22459.88834729056,22459.88834729056,42872.304213256044,42872.304213256044,42872.304213256044
22473.695468295162,22473.695468295162,22473.695468295162,43046.79201282892,43046.79201282892,43046.79201282892
22486.236052053144,22486.236052053144,22486.236052053144,43207.98659412853,43207.98659412853,43207.98659412853
22497.597450484987,22497.597450484987,22497.597450484987,43355.64261120276,43355.64261120276,43355.64261120276
22507.86354240656,22507.86354240656,22507.86354240656,43489.539324093326,43489.539324093326,43489.539324093326
22517.11442957006,22517.11442957006,22517.11442957006,43609.480064596995,43609.480064596995,43609.480064596995
22525.42618967123,22525.42618967123,22525.42618967123,43715.29176711934,43715.29176711934,43715.29176711934
22532.87068158286,22532.87068158286,22532.87068158286,43806.82459255169,43806.82459255169,43806.82459255169
22539.515397846248,22539.515397846248,22539.515397846248,43883.95166994638,43883.95166994638,43883.95166994638
22545.42335932148,22545.42335932148,22545.42335932148,43946.56897708375,43946.56897708375,43946.56897708375
22550.653046856463,22550.653046856463,22550.653046856463,43994.59537685952,43994.59537685952,43994.59537685952
22555.2583648754,22555.2583648754,22555.2583648754,44027.97282181531,44027.97282181531,44027.97282181531
22559.288631901796,22559.288631901796,22559.288631901796,44046.66673413824,44046.66673413824,44046.66673413824
22562.788593210124,22562.788593210124,22562.788593210124,44050.666563115774,44050.666563115774,44050.666563115774
22565.798451036168,22565.798451036168,22565.798451036168,44039.98651641245,44039.98651641245,44039.98651641245
22568.353908060137,22568.353908060137,22568.353908060137,44014.666455702914,44014.666455702914,44014.666455702914
22570.48622020113,22570.48622020113,22570.48622020113,43974.772941235664,43974.772941235664,43974.772941235664
22572.22225511954,22572.22225511954,22572.22225511954,43920.400403908585,43920.400403908585,43920.400403908585
22573.58455320788,22573.58455320788,22573.58455320788,43851.67241753107,43851.67241753107,43851.67241753107
22574.591388254717,22574.591388254717,22574.591388254717,43768.74303825333,43768.74303825333,43768.74303825333
22575.256825384837,22575.256825384837,22575.256825384837,43671.79817282112,43671.79817282112,43671.79817282112
22575.59077430619,22575.59077430619,22575.59077430619,43561.0569325218,43561.0569325218,43561.0569325218
22575.599036326577,22575.599036326577,22575.599036326577,43436.77292561138,43436.77292561138,43436.77292561138
22575.283344035513,22575.283344035513,22575.283344035513,43299.235437834854,43299.235437834854,43299.235437834854
22574.641392976326,22574.641392976326,22574.641392976326,43148.77044856344,43148.77044856344,43148.77044856344
22573.666865056774,22573.666865056774,22573.666865056774,42985.74142925122,42985.74142925122,42985.74142925122
22572.349443860243,22572.349443860243,22572.349443860243,42810.54987151948,42810.54987151948,42810.54987151948
22570.674822421726,22570.674822421726,22570.674822421726,42623.63549434253,42623.63549434253,42623.63549434253
22568.624704419966,22568.624704419966,22568.624704419966,42425.4760836223,42425.4760836223,42425.4760836223
22566.17680010796,22566.17680010796,22566.17680010796,42216.58692293561,42216.58692293561,42216.58692293561
22563.30481865507,22563.30481865507,22563.30481865507,41997.51978139484,41997.51978139484,41997.51978139484
22559.978458903726,22559.978458903726,22559.978458903726,41768.861433278325,41768.861433278325,41768.861433278325
22556.16340084912,22556.16340084912,22556.16340084912,41531.231694193746,41531.231694193746,41531.231694193746
22551.82130042894,22551.82130042894,22551.82130042894,41285.280969785745,41285.280969785745,41285.280969785745
22546.909790459493,22546.909790459493,22546.909790459493,41031.687325072955,41031.687325072955,41031.687325072955
22541.382490771764,22541.382490771764,22541.382490771764,40771.153095016685,40771.153095016685,40771.153095016685
22535.189030782658,22535.189030782658,22535.189030782658,40504.401069461084,40504.401069461084,40504.401069461084
22528.275087880458,22528.275087880458,22528.275087880458,40232.170297682664,40232.170297682664,40232.170297682664
22520.582445106025,22520.582445106025,22520.582445106025,39955.2115689859,39955.2115689859,39955.2115689859
22512.049071669295,22512.049071669295,22512.049071669295,39674.2826356337,39674.2826356337,39674.2826356337
22502.60922985143,22502.60922985143,22502.60922985143,39390.14325250571,39390.14325250571,39390.14325250571
22492.193611803654,22492.193611803654,22492.193611803654,39103.550113889716,39103.550113889716,39103.550113889716
22480.72950966154,22480.72950966154,22480.72950966154,38815.2517714839,38815.2517714839,38815.2517714839
22468.141022246302,22468.141022246302,22468.141022246302,38525.98361885994,38525.98361885994,38525.98361885994
22454.349301420338,22454.349301420338,22454.349301420338,38236.46302626974,38236.46302626974,38236.46302626974
22439.27284090176,22439.27284090176,22439.27284090176,37947.38470583474,37947.38470583474,37947.38470583474
22422.827810020965,22422.827810020965,22422.827810020965,37659.41638101703,37659.41638101703,37659.41638101703
22404.928434521466,22404.928434521466,22404.928434521466,37373.19482610287,37373.19482610287,37373.19482610287
22385.4874260681,22385.4874260681,22385.4874260681,37089.32233158917,37089.32233158917,37089.32233158917
22364.416461629546,22364.416461629546,22364.416461629546,36808.363640261065,36808.363640261065,36808.363640261065
22341.626713351885,22341.626713351885,22341.626713351885,36530.84338683373,36530.84338683373,36530.84338683373
22317.029428938582,22317.029428938582,22317.029428938582,36257.24406176011,36257.24406176011,36257.24406176011
22290.53656190441,22290.53656190441,22290.53656190441,35988.00450762806,35988.00450762806,35988.00450762806
22262.06145038229,22262.06145038229,22262.06145038229,35723.518944892334,35723.518944892334,35723.518944892334
22231.519542438273,22231.519542438273,22231.519542438273,35464.13651287409,35464.13651287409,35464.13651287409
22198.82916509904,22198.82916509904,22198.82916509904,35210.161302302055,35210.161302302055,35210.161302302055
22163.912333526296,22163.912333526296,22163.912333526296,34961.852847394715,34961.852847394715,34961.852847394715
22126.695595992074,22126.695595992074,22126.695595992074,34719.42703872719,34719.42703872719,34719.42703872719
22087.110909528186,22087.110909528186,22087.110909528186,34483.05741297199,34483.05741297199,34483.05741297199
22045.096540352082,22045.096540352082,22045.096540352082,34252.87677203973,34252.87677203972,34252.87677203973
22000.597982421128,22000.597982421128,22000.597982421128,34028.97908212245,34028.97908212246,34028.97908212245
21953.568886748384,21953.568886748384,21953.568886748384,33811.421602541355,33811.421602541355,33811.421602541355
21903.971993437437,21903.971993437437,21903.971993437437,33600.22719497799,33600.22719497799,33600.22719497799
21851.780057772106,21851.780057772106,21851.780057772106,33395.38676544238,33395.38676544238,33395.38676544238
21796.97676114072,21796.97676114072,21796.97676114072,33196.86179401484,33196.86179401484,33196.86179401484
21739.55759709462,21739.55759709462,21739.55759709462,33004.58691079066,33004.58691079066,33004.58691079066
21679.53072244663,21679.53072244663,21679.53072244663,32818.472480368335,32818.472480368335,32818.472480368335
21616.91776301784,21616.91776301784,21616.91776301784,32638.40716146904,32638.40716146904,32638.40716146904
21551.75456344801,21551.75456344801,21551.75456344801,32464.260412694395,32464.260412694395,32464.260412694395
21484.091870404958,21484.091870404958,21484.091870404958,32295.88491987596,32295.88491987596,32295.88491987596
21413.995938567517,21413.995938567517,21413.995938567517,32133.118924822917,32133.118924822917,32133.118924822917
21341.549048920948,21341.549048920948,21341.549048920948,31975.788439433913,31975.788439433913,31975.788439433913
21266.849929197313,21266.849929197313,21266.849929197313,31823.709333030507,31823.709333030507,31823.709333030507
21190.01406671844,21190.01406671844,21190.01406671844,31676.68928433691,31676.68928433691,31676.68928433691
21111.173904458097,21111.173904458097,21111.173904458097,31534.529592740888,31534.529592740888,31534.529592740888
21030.478911831022,21030.478911831022,21030.478911831022,31397.026846301003,31397.026846301003,31397.026846301003
20948.095522539377,20948.095522539377,20948.095522539377,31263.97444641612,31263.97444641612,31263.97444641612
20864.20693275693,20864.20693275693,20864.20693275693,31135.163991148667,31135.163991148667,31135.163991148667
20779.012754003532,20779.012754003532,20779.012754003532,31010.386520909302,31010.386520909302,31010.386520909302
20692.728516250187,20692.728516250187,20692.728516250187,30889.433631594038,30889.433631594038,30889.433631594038
20605.58501808969,20605.58501808969,20605.58501808969,30772.09846133801,30772.09846133801,30772.09846133801
20517.827522199383,20517.827522199383,20517.827522199383,30658.176557848088,30658.176557848088,30658.176557848088
20429.714795799726,20429.714795799726,20429.714795799726,30547.46663382852,30547.46663382852,30547.46663382852
20341.517997361425,20341.517997361425,20341.517997361425,30439.771218351594,30439.771218351594,30439.771218351594
20253.519412421203,20253.519412421203,20253.519412421203,30334.897212181866,30334.897212181866,30334.897212181866
20166.011043015147,20166.011043015147,20166.011043015147,30232.65635506415,30232.65635506415,30232.65635506415
20079.29305691291,20079.29305691291,20079.29305691291,30132.865612862774,30132.865612862774,30132.865612862774
19993.67210451684,19993.67210451684,19993.67210451684,30035.347492213958,30035.347492213958,30035.347492213958
19909.45951295933,19909.45951295933,19909.45951295933,29939.93029005006,29939.93029005006,29939.93029005006
19826.969368568625,19826.969368568625,19826.969368568625,29846.448284991086,29846.448284991086,29846.448284991086
19746.516500458536,19746.516500458536,19746.516500458536,29754.741877193326,29754.741877193326,29754.741877193326
19668.414379509457,19668.414379509457,19668.414379509457,29664.65768281222,29664.65768281222,29664.65768281222
19592.972948426726,19592.972948426726,19592.972948426726,29576.0485887876,29576.0485887876,29576.0485887876
19520.496399866308,19520.496399866308,19520.496399866308,29488.773773205885,29488.773773205885,29488.773773205885
19451.280920787198,19451.280920787198,19451.280920787198,29402.698696043295,29402.698696043295,29402.698696043295
19385.61242220507,19385.61242220507,19385.61242220507,29317.695064652213,29317.695064652213,29317.695064652213
19323.764274363537,19323.764274363537,19323.764274363537,29233.640777926907,29233.640777926907,29233.640777926907
19265.995067991465,19265.995067991465,19265.995067991465,29150.41985267731,29150.41985267731,29150.41985267731
19212.546422760457,19212.546422760457,19212.546422760457,29067.92233535119,29067.92233535119,29067.92233535119
19163.640864282785,19163.640864282785,19163.640864282785,28986.044201883735,28986.044201883735,28986.044201883735
19119.479790985293,19119.479790985293,19119.479790985293,28904.687248112295,28904.687248112295,28904.687248112295
19080.241551949755,19080.241551949755,19080.241551949755,28823.758972880725,28823.758972880725,28823.758972880725
19046.079656319613,19046.079656319613,19046.079656319613,28743.172455666743,28743.172455666743,28743.172455666743
19017.121134133526,19017.121134133526,19017.121134133526,28662.846230300984,28662.846230300984,28662.846230300984
18993.465067458637,18993.465067458637,18993.465067458637,28582.704156103347,28582.704156103347,28582.704156103347
18975.181309464708,18975.181309464708,18975.181309464708,28502.675287543796,28502.675287543796,28502.675287543796
18962.309407612167,18962.309407612167,18962.309407612167,28422.69374333607,28422.69374333607,28422.69374333607
18954.85774543391,18954.85774543391,18954.85774543391,28342.698575696475,28342.698575696475,28342.698575696475
18952.802915487362,18952.802915487362,18952.802915487362,28262.63364034113,28262.63364034113,28262.63364034113
18956.089333958724,18956.089333958724,18956.089333958724,28182.44746765579,28182.44746765579,28182.44746765579
18964.62910513712,18964.62910513712,18964.62910513712,28102.093135349278,28102.093135349278,28102.093135349278
18978.302141568292,18978.302141568292,18978.302141568292,28021.52814279426,28021.52814279426,28021.52814279426
18996.95654317307,18996.95654317307,18996.95654317307,27940.714287166033,27940.714287166033,27940.714287166033
19020.4092360063,19020.4092360063,19020.4092360063,27859.6175414118,27859.6175414118,27859.6175414118
19048.446868669405,19048.446868669405,19048.446868669405,27778.20793401436,27778.20793401436,27778.20793401436
19080.82696170872,19080.82696170872,19080.82696170872,27696.45943046048,27696.45943046048,27696.45943046048
19117.279302667648,19117.279302667648,19117.279302667648,27614.349816277532,27614.349816277532,27614.349816277532
19157.50757684862,19157.50757684862,19157.50757684862,27531.860581467896,27531.860581467896,27531.860581467896
19201.19122131701,19201.19122131701,19201.19122131701,27448.976806142986,27448.976806142986,27448.976806142986
19247.987487277518,19247.987487277518,19247.987487277518,27365.687047140895,27365.687047140895,27365.687047140895
19297.533693708094,19297.533693708094,19297.533693708094,27281.983225399472,27281.983225399472,27281.983225399472
19349.449653077776,19349.449653077776,19349.449653077776,27197.860513852924,27197.860513852924,27197.860513852924
19403.340248132183,19403.340248132183,19403.340248132183,27113.317225620187,27113.317225620187,27113.317225620187
19458.798137128928,19458.798137128928,19458.798137128928,27028.354702260523,27028.354702260523,27028.354702260523
19515.406563567314,19515.406563567314,19515.406563567314,26942.977201883103,26942.977201883103,26942.977201883103
19572.742245400088,19572.742245400088,19572.742245400088,26857.19178691272,26857.19178691272,26857.19178691272
19630.378317953873,19630.378317953873,19630.378317953873,26771.00821133291,26771.00821133291,26771.00821133291
19687.887304328095,19687.887304328095,19687.887304328095,26684.438807250728,26684.438807250728,26684.438807250728
19744.84408689477,19744.84408689477,19744.84408689477,26597.49837065207,26597.49837065207,26597.49837065207
19800.828853682946,19800.828853682946,19800.828853682946,26510.204046243955,26510.204046243955,26510.204046243955
19855.429993897276,19855.429993897276,19855.429993897276,26422.57521130927,26422.57521130927,26422.57521130927
19908.246917580756,19908.246917580756,19908.246917580756,26334.633358530078,26334.633358530078,26334.633358530078
19958.892775473367,19958.892775473367,19958.892775473367,26246.401977766112,26246.401977766112,26246.401977766112
20006.99705642292,20006.99705642292,20006.99705642292,26157.906436807643,26157.906436807643,26157.906436807643
20052.208041251015,20052.208041251015,20052.208041251015,26069.173861153216,26069.173861153216,26069.173861153216
20094.195093740014,20094.195093740014,20094.195093740014,25980.2330128932,25980.2330128932,25980.2330128932
20132.650771358767,20132.650771358767,20132.650771358767,25891.114168812437,25891.114168812437,25891.114168812437
20167.29274045548,20167.29274045548,20167.29274045548,25801.84899785246,25801.84899785246,25801.84899785246
20197.86548288326,20197.86548288326,20197.86548288326,25712.470438103635,25712.470438103635,25712.470438103635
20224.14178335454,20224.14178335454,20224.14178335454,25623.012573522374,25623.012573522374,25623.012573522374
20245.923989210423,20245.923989210423,20245.923989210423,25533.510510593147,25533.510510593147,25533.510510593147
20263.045036706164,20263.045036706164,20263.045036706164,25444.00025517718,25444.00025517718,25444.00025517718
20275.369240320437,20275.369240320437,20275.369240320437,25354.518589808187,25354.518589808187,25354.518589808187
20282.79284396124,20282.79284396124,20282.79284396124,25265.102951712288,25265.102951712288,25265.102951712288
20285.24433523316,20285.24433523316,20285.24433523316,25175.79131184347,25175.79131184347,25175.79131184347
20282.684526120735,20282.684526120735,20282.684526120735,25086.62205523544,25086.62205523544,25086.62205523544
20275.106405502447,20275.106405502447,20275.106405502447,24997.633862979328,24997.633862979328,24997.633862979328
20262.534770816153,20262.534770816153,20262.534770816153,24908.865596140004,24908.865596140004,24908.865596140004
20245.025647927,20245.025647927,20245.025647927,24820.356181926087,24820.356181926087,24820.356181926087
20222.665509786082,20222.665509786082,20222.665509786082,24732.14450242581,24732.14450242581,24732.14450242581
20195.570305797046,20195.570305797046,20195.570305797046,24644.26928621674,24644.26928621674,24644.26928621674
20163.88431491854,20163.88431491854,20163.88431491854,24556.76900314876,24556.76900314876,24556.76900314876
20127.778836415946,20127.778836415946,20127.778836415946,24469.681762589644,24469.681762589644,24469.681762589644
20087.450732833353,20087.450732833353,20087.450732833353,24383.0452154085,24383.0452154085,24383.0452154085
20043.120840188447,20043.120840188447,20043.120840188447,24296.89645995704,24296.89645995704,24296.89645995704
19995.03226060326,19995.03226060326,19995.03226060326,24211.27195229004,24211.27195229004,24211.27195229004
19943.448552582824,19943.448552582824,19943.448552582824,24126.207420846535,24126.207420846535,24126.207420846535
19888.651833954023,19888.651833954023,19888.651833954023,24041.737785791214,24041.737785791214,24041.737785791214
19830.940812095258,19830.940812095258,19830.940812095258,23957.897083191965,23957.897083191965,23957.897083191965
19770.62875554345,19770.62875554345,19770.62875554345,23874.718394185114,23874.718394185114,23874.718394185114
19708.041420380945,19708.041420380945,19708.041420380945,23792.23377925394,23792.23377925394,23792.23377925394
19643.514944005772,19643.514944005772,19643.514944005772,23710.47421771997,23710.47421771997,23710.47421771997
19577.393718001607,19577.393718001607,19577.393718001607,23629.46955252009,23629.46955252009,23629.46955252009
19510.02825087654,19510.02825087654,19510.02825087654,23549.24844031519,23549.24844031519,23549.24844031519
19441.77303046127,19441.77303046127,19441.77303046127,23469.838306949823,23469.838306949823,23469.838306949823
19372.984394777228,19372.984394777228,19372.984394777228,23391.26530825608,23391.26530825608,23391.26530825608
19304.018419231357,19304.018419231357,19304.018419231357,23313.554296169223,23313.554296169223,23313.554296169223
19235.228827095023,19235.228827095023,19235.228827095023,23236.72879009777,23236.72879009777,23236.72879009777
19166.96492940493,19166.96492940493,19166.96492940493,23160.81095346756,23160.81095346756,23160.81095346756
19099.569599707836,19099.569599707836,19099.569599707836,23085.821575335714,23085.821575335714,23085.821575335714
19033.377288477972,19033.377288477972,19033.377288477972,23011.78005695119,23011.78005695119,23011.78005695119
18968.71208158323,18968.71208158323,18968.71208158323,22938.7044031173,22938.7044031173,22938.7044031173
18905.885806875885,18905.885806875885,18905.885806875885,22866.611218194692,22866.611218194692,22866.611218194692
18845.196192843367,18845.196192843367,18845.196192843367,22795.515706567363,22795.515706567363,22795.515706567363
18786.925083277663,18786.925083277663,18786.925083277663,22725.431677378736,22725.431677378736,22725.431677378736
18731.336712105844,18731.336712105844,18731.336712105844,22656.371553333756,22656.371553333756,22656.371553333756
18678.676042861625,18678.676042861625,18678.676042861625,22588.346383351363,22588.346383351363,22588.346383351363
18629.16717775588,18629.16717775588,18629.16717775588,22521.365858842975,22521.365858842975,22521.365858842975
18583.011841905238,18583.011841905238,18583.011841905238,22455.43833338614,22455.43833338614,22455.43833338614
18540.387948979227,18540.387948979227,18540.387948979227,22390.570845556467,22390.570845556467,22390.570845556467
18501.448255301588,18501.448255301588,18501.448255301588,22326.769144678445,22326.769144678445,22326.769144678445
18466.31911025914,18466.31911025914,18466.31911025914,22264.03771925298,22264.03771925298,22264.03771925298
18435.099311698876,18435.099311698876,18435.099311698876,22202.37982782008,22202.37982782008,22202.37982782008
18407.859075794422,18407.859075794422,18407.859075794422,22141.79753201583,22141.79753201583,22141.79753201583
18384.639131599248,18384.639131599248,18384.639131599248,22082.29173158555,22082.29173158555,22082.29173158555
18365.449951138835,18365.449951138835,18365.449951138835,22023.86220111935,22023.86220111935,22023.86220111935
18350.271126389867,18350.271126389867,18350.271126389867,21966.507628280888,21966.507628280888,21966.507628280888
18339.050904815846,18339.050904815846,18339.050904815846,21910.22565330655,21910.22565330655,21910.22565330655
18331.705895243354,18331.705895243354,18331.705895243354,21855.012909559435,21855.012909559435,21855.012909559435
18328.12095574122,18328.12095574122,18328.12095574122,21800.865064930385,21800.865064930385,21800.865064930385
18328.14927478274,18328.14927478274,18328.14927478274,21747.77686388695,21747.77686388695,21747.77686388695
18331.612656308924,18331.612656308924,18331.612656308924,21695.742169980356,21695.742169980356,21695.742169980356
18338.302018356,18338.302018356,18338.302018356,21644.754008630407,21644.754008630407,21644.754008630407
18347.978113656947,18347.978113656947,18347.978113656947,21594.80461001818,21594.80461001818,21594.80461001818
18360.372479075326,18360.372479075326,18360.372479075326,21545.88545192702,21545.88545192702,21545.88545192702
18375.188618888933,18375.188618888933,18375.188618888933,21497.987302382426,21497.987302382426,21497.987302382426
18392.103424826495,18392.103424826495,18392.103424826495,21451.100261952753,21451.100261952753,21451.100261952753
18410.768833396076,18410.768833396076,18410.768833396076,21405.213805582483,21405.213805582483,21405.213805582483
18430.813718459573,18430.813718459573,18430.813718459573,21360.316823841385,21360.316823841385,21360.316823841385
18451.846014240324,18451.846014240324,18451.846014240324,21316.397663482498,21316.397663482498,21316.397663482498
18473.455061043675,18473.455061043675,18473.455061043675,21273.44416721257,21273.44416721257,21273.44416721257
18495.214162970784,18495.214162970784,18495.214162970784,21231.443712588698,21231.443712588698,21231.443712588698
18516.68334386663,18516.68334386663,18516.68334386663,21190.383249964398,21190.383249964398,21190.383249964398
18537.412284718648,18537.412284718648,18537.412284718648,21150.24933941792,21150.24933941792,21150.24933941792
18556.94342277026,18556.94342277026,18556.94342277026,21111.02818660445,21111.02818660445,21111.02818660445
18574.8151897906,18574.8151897906,18574.8151897906,21072.705677482987,21072.705677482987,21072.705677482987
18590.56536430595,18590.56536430595,18590.56536430595,21035.267411875928,21035.267411875928,21035.267411875928
18603.734510203736,18603.734510203736,18603.734510203736,20998.698735828668,20998.698735828668,20998.698735828668
18613.86947201936,18613.86947201936,18613.86947201936,20962.98477274191,20962.98477274191,20962.98477274191
18620.526895456533,18620.526895456533,18620.526895456533,20928.110453258447,20928.110453258447,20928.110453258447
18623.27674031568,18623.27674031568,18623.27674031568,20894.06054389044,20894.06054389044,20894.06054389044
18621.7057520483,18621.7057520483,18621.7057520483,20860.81967438107,20860.81967438107,20860.81967438107
18615.42085764622,18615.42085764622,18615.42085764622,20828.372363798495,20828.372363798495,20828.372363798495
18604.052451534335,18604.052451534335,18604.052451534335,20796.70304536613,20796.70304536613,20796.70304536613
18587.25753757634,18587.25753757634,18587.25753757634,20765.796090036958,20765.796090036958,20765.796090036958
18564.722694227807,18564.722694227807,18564.722694227807,20735.635828824856,20735.635828824856,20735.635828824856
18536.166831275546,18536.166831275546,18536.166831275546,20706.20657390878,20706.20657390878,20706.20657390878
18501.343708471555,18501.343708471555,18501.343708471555,20677.492638529202,20677.492638529202,20677.492638529202
18460.04418868136,18460.04418868136,18460.04418868136,20649.47835570007,20649.47835570007,20649.47835570007
18412.098200889875,18412.098200889875,18412.098200889875,20622.1480957606,20622.1480957606,20622.1480957606
18357.37639150355,18357.37639150355,18357.37639150355,20595.486282795286,20595.486282795286,20595.486282795286
18295.791445811064,18295.791445811064,18295.791445811064,20569.47740995103,20569.47740995103,20569.47740995103
18227.29906516399,18227.29906516399,18227.29906516399,20544.10605368286,20544.10605368286,20544.10605368286
18151.898589357883,18151.898589357883,18151.898589357883,20519.356886960908,20519.356886960908,20519.356886960908
18069.63325777243,18069.63325777243,18069.63325777243,20495.214691471963,20495.214691471963,20495.214691471963
17980.59010700349,17980.59010700349,17980.59010700349,20471.66436885059,20471.66436885059,20471.66436885059
17884.89950692583,17884.89950692583,17884.89950692583,20448.690950974837,20448.690950974837,20448.690950974837
17782.734341297248,17782.734341297248,17782.734341297248,20426.279609362064,20426.279609362064,20426.279609362064
17674.308843089173,17674.308843089173,17674.308843089173,20404.41566370115,20404.41566370115,20404.41566370115
17559.877098642908,17559.877098642908,17559.877098642908,20383.084589556795,20383.084589556795,20383.084589556795
17439.731238445806,17439.731238445806,17439.731238445806,20362.272025281556,20362.272025281556,20362.272025281556
17314.199335742578,17314.199335742578,17314.199335742578,20341.96377817223,20341.96377817223,20341.96377817223
17183.643037294492,17183.643037294492,17183.643037294492,20322.145829904384,20322.145829904384,20322.145829904384
17048.45495332905,17048.45495332905,17048.45495332905,20302.804341281473,20302.804341281473,20302.804341281473
16909.05583604857,16909.05583604857,16909.05583604857,20283.925656331525,20283.925656331525,20283.925656331525
16765.891577957795,16765.891577957795,16765.891577957795,20265.496305785662,20265.496305785662,20265.496305785662
16619.43006270644,16619.43006270644,16619.43006270644,20247.50300997114,20247.50300997114,20247.50300997114
16470.157902108836,16470.157902108836,16470.157902108836,20229.932681151007,20229.932681151007,20229.932681151007
16318.57709349331,16318.57709349331,16318.57709349331,20212.772425341376,20212.772425341376,20212.772425341376
16165.201631551308,16165.201631551308,16165.201631551308,20196.009543637112,20196.009543637112,20196.009543637112
16010.554108410986,16010.554108410986,16010.554108410986,20179.6315330746,20179.6315330746,20179.6315330746
15855.162334769208,15855.162334769208,15855.162334769208,20163.6260870607,20163.6260870607,20163.6260870607
15699.55601360542,15699.55601360542,15699.55601360542,20147.981095394825,20147.981095394825,20147.981095394825
15544.263496301428,15544.263496301428,15544.263496301428,20132.684643910834,20132.684643910834,20132.684643910834
15389.808648940436,15389.808648940436,15389.808648940436,20117.725013764102,20117.725013764102,20117.725013764102
15236.707854198636,15236.707854198636,15236.707854198636,20103.09068038785,20103.09068038785,20103.09068038785
15085.467171619819,15085.467171619819,15085.467171619819,20088.770312143013,20088.770312143013,20088.770312143013
14936.579676227024,14936.579676227024,14936.579676227024,20074.75276868277,20074.75276868277,20074.75276868277
14790.52299242707,14790.52299242707,14790.52299242707,20061.02709905442,20061.02709905442,20061.02709905442
14647.757037056363,14647.757037056363,14647.757037056363,20047.58253955803,20047.58253955803,20047.58253955803
14508.721982252837,14508.721982252837,14508.721982252837,20034.40851138201,20034.408511382026,20034.40851138201
14373.8364456712,14373.8364456712,14373.8364456712,20021.494618033856,20021.494618033863,20021.494618033856
14243.495912437042,14243.495912437042,14243.495912437042,20008.830642583518,20008.830642583518,20008.830642583518
14118.071390207813,14118.071390207813,14118.071390207813,19996.40654473649,19996.40654473649,19996.40654473649
13997.908295819201,13997.908295819201,13997.908295819201,19984.212457752128,19984.212457752128,19984.212457752128
13883.325569284072,13883.325569284072,13883.325569284072,19972.238685222415,19972.238685222415,19972.238685222415
13774.615008413719,13774.615008413719,13774.615008413719,19960.4756977252,19960.4756977252,19960.4756977252
13672.040815077402,13672.040815077402,13672.040815077402,19948.914129365334,19948.914129365334,19948.914129365334
13575.839342130963,13575.839342130963,13575.839342130963,19937.544774216392,19937.544774216392,19937.544774216392
13486.219028347297,13486.219028347297,13486.219028347297,19926.35858267487,19926.35858267487,19926.35858267487
