02.07.2016;24.980
03.07.2016;24.980
04.07.2016;20.430
05.07.2016;19.198
06.07.2016;20.197
07.07.2016;20.427
08.07.2016;20.427
09.07.2016;20.427
10.07.2016;20.427
11.07.2016;18.143
12.07.2016;16.510
13.07.2016;15.831
14.07.2016;15.243
15.07.2016;13.796
16.07.2016;13.796
17.07.2016;13.796
18.07.2016;14.123
19.07.2016;13.815
20.07.2016;12.729
21.07.2016;8.681
22.07.2016;8.529
23.07.2016;8.529
24.07.2016;8.529
25.07.2016;8.700
26.07.2016;8.120
27.07.2016;6.895
28.07.2016;6.355
29.07.2016;5.384
30.07.2016;5.384
31.07.2016;5.384
01.08.2016;4.132
02.08.2016;2.888
03.08.2016;3.115
04.08.2016;4.073
05.08.2016;4.685
06.08.2016;4.685
07.08.2016;4.685
08.08.2016;3.986
09.08.2016;3.703
10.08.2016;3.256
11.08.2016;4.045
12.08.2016;3.520
13.08.2016;3.520
14.08.2016;3.520
15.08.2016;3.386
16.08.2016;3.562
17.08.2016;2.516
18.08.2016;2.291
19.08.2016;2.297
20.08.2016;2.297
21.08.2016;2.297
22.08.2016;1.607
23.08.2016;2.179
24.08.2016;1.601
25.08.2016;2.408
26.08.2016;2.247
27.08.2016;2.247
28.08.2016;2.247
29.08.2016;2.247
30.08.2016;2.224
31.08.2016;5.429
01.09.2016;5.158
02.09.2016;6.894
03.09.2016;6.894
04.09.2016;6.894
05.09.2016;7.762
06.09.2016;9.909
07.09.2016;12.495
08.09.2016;13.151
09.09.2016;15.237
10.09.2016;15.237
11.09.2016;15.237
12.09.2016;16.814
13.09.2016;16.342
14.09.2016;16.743
15.09.2016;15.048
16.09.2016;13.488
17.09.2016;13.488
18.09.2016;13.488
19.09.2016;11.537
20.09.2016;12.591
21.09.2016;14.617
22.09.2016;13.121
23.09.2016;15.557
24.09.2016;15.557
25.09.2016;15.557
26.09.2016;17.542
27.09.2016;28.758
28.09.2016;33.701
29.09.2016;35.653
30.09.2016;34.091
01.10.2016;34.091
02.10.2016;34.091
03.10.2016;34.460
04.10.2016;31.310
05.10.2016;21.641
06.10.2016;19.031
07.10.2016;18.702
08.10.2016;18.702
09.10.2016;18.702
10.10.2016;17.376
11.10.2016;15.083
12.10.2016;14.087
13.10.2016;16.129
14.10.2016;16.371
15.10.2016;16.371
16.10.2016;16.371
17.10.2016;16.269
18.10.2016;18.036
19.10.2016;18.547
20.10.2016;20.239
21.10.2016;21.281
22.10.2016;21.281
23.10.2016;21.281
24.10.2016;21.477
25.10.2016;20.321
26.10.2016;19.371
27.10.2016;17.890
28.10.2016;16.960
29.10.2016;16.960
30.10.2016;16.960
31.10.2016;14.386
01.11.2016;11.203
02.11.2016;10.083
03.11.2016;10.506
04.11.2016;10.387
05.11.2016;10.387
06.11.2016;10.387
07.11.2016;11.044
08.11.2016;18.167
09.11.2016;26.842
10.11.2016;41.054
11.11.2016;41.668
12.11.2016;41.668
13.11.2016;41.668
14.11.2016;44.752
15.11.2016;43.271
16.11.2016;42.919
17.11.2016;47.799
18.11.2016;48.545
19.11.2016;48.545
20.11.2016;48.545
21.11.2016;48.054
22.11.2016;49.249
23.11.2016;48.945
24.11.2016;48.131
25.11.2016;48.836
26.11.2016;48.836
27.11.2016;48.836
28.11.2016;49.296
29.11.2016;50.992
30.11.2016;51.736
01.12.2016;50.524
02.12.2016;53.138
03.12.2016;53.138
04.12.2016;53.138
05.12.2016;52.727
06.12.2016;52.522
07.12.2016;52.092
08.12.2016;52.703
09.12.2016;43.962
10.12.2016;43.962
11.12.2016;43.962
12.12.2016;21.546
13.12.2016;19.124
14.12.2016;17.368
15.12.2016;17.296
16.12.2016;17.331
17.12.2016;17.331
18.12.2016;17.331
19.12.2016;16.337
20.12.2016;16.081
21.12.2016;13.959
22.12.2016;12.196
23.12.2016;12.111
24.12.2016;12.111
25.12.2016;12.111
26.12.2016;12.111
27.12.2016;12.111
28.12.2016;12.111
29.12.2016;12.111
30.12.2016;12.111
31.12.2016;12.111
01.01.2017;12.111
02.01.2017;12.111
03.01.2017;11.969
04.01.2017;8.641
05.01.2017;8.657
06.01.2017;8.931
07.01.2017;8.931
08.01.2017;8.931
09.01.2017;8.892
10.01.2017;10.131
11.01.2017;11.599
12.01.2017;10.076
13.01.2017;10.392
14.01.2017;10.392
15.01.2017;10.392
16.01.2017;10.107
17.01.2017;8.048
18.01.2017;7.053
19.01.2017;7.488
20.01.2017;7.865
21.01.2017;7.865
22.01.2017;7.865
23.01.2017;7.110
24.01.2017;7.110
25.01.2017;12.416
26.01.2017;17.381
27.01.2017;18.259
28.01.2017;18.259
29.01.2017;18.259
30.01.2017;16.800
31.01.2017;13.802
01.02.2017;9.883
02.02.2017;8.594
03.02.2017;7.785
04.02.2017;7.785
05.02.2017;7.785
06.02.2017;6.167
07.02.2017;5.275
08.02.2017;5.136
09.02.2017;5.737
10.02.2017;7.548
11.02.2017;7.548
12.02.2017;7.548
13.02.2017;9.698
14.02.2017;15.445
15.02.2017;16.005
16.02.2017;15.833
17.02.2017;14.548
18.02.2017;14.548
19.02.2017;14.548
20.02.2017;13.754
21.02.2017;12.650
22.02.2017;10.180
23.02.2017;8.968
24.02.2017;8.178
25.02.2017;8.178
26.02.2017;8.178
27.02.2017;8.576
28.02.2017;8.887
01.03.2017;9.941
02.03.2017;12.724
03.03.2017;13.137
04.03.2017;13.137
05.03.2017;13.137
06.03.2017;12.281
07.03.2017;12.045
08.03.2017;11.016
09.03.2017;7.751
10.03.2017;5.691
11.03.2017;5.691
12.03.2017;5.691
13.03.2017;5.691
14.03.2017;5.833
15.03.2017;5.576
16.03.2017;4.073
17.03.2017;4.845
18.03.2017;4.845
19.03.2017;4.845
20.03.2017;5.998
21.03.2017;11.819
22.03.2017;11.911
23.03.2017;15.036
24.03.2017;15.203
25.03.2017;15.203
26.03.2017;15.203
27.03.2017;14.279
28.03.2017;13.969
29.03.2017;13.500
30.03.2017;12.461
31.03.2017;11.489
01.04.2017;11.489
02.04.2017;11.489
03.04.2017;10.204
04.04.2017;9.329
05.04.2017;10.787
06.04.2017;12.107
07.04.2017;12.823
08.04.2017;12.823
09.04.2017;12.823
10.04.2017;12.784
11.04.2017;12.063
12.04.2017;12.857
13.04.2017;13.348
14.04.2017;13.348
15.04.2017;13.348
16.04.2017;13.348
17.04.2017;13.348
18.04.2017;12.820
19.04.2017;12.561
20.04.2017;13.035
21.04.2017;13.245
22.04.2017;13.245
23.04.2017;13.245
24.04.2017;13.460
25.04.2017;12.666
26.04.2017;11.374
27.04.2017;7.992
28.04.2017;8.413
29.04.2017;8.413
30.04.2017;8.413
01.05.2017;8.413
02.05.2017;5.664
03.05.2017;4.579
